timestamp,E_r,E_vr,rho,G_max,E_gap
147.05000000001124,0.08633270297619498,1.2134025375530793,0.06424959457522558,1.3151510712824859,0.1373127926261619
147.06000000001123,0.08760336143757153,1.2192141718216543,0.0653567278148315,1.3178794314926296,0.1383502464604807
147.07000000001122,0.08888209055565023,1.2256694444114296,0.06646183579694512,1.3205935488245397,0.13939395664390739
147.0800000000112,0.0901682148083886,1.2327582817473017,0.06756477847371921,1.3232931152460046,0.14044356365911054
147.0900000000112,0.0914611016238346,1.240469865263787,0.06866542828378684,1.325977819044682,0.14149872001164676
147.1000000000112,0.08338916871833063,1.2321464340653896,0.06622600748924122,1.3303576449355563,0.14185393269004717
147.11000000001118,0.08465031740476721,1.2413200273063207,0.06732122098678661,1.3329960591631673,0.14288228432301547
147.12000000001117,0.08591908891257112,1.25108539656852,0.06841404550221089,1.3356191001852977,0.1439159986532986
147.13000000001117,0.08719484326649789,1.261428853142872,0.06950437918226188,1.3382264513476294,0.14495475778210604
147.14000000001116,0.08847698272319143,1.2723363565863164,0.07059212983042279,1.3408177923703686,0.14599825439992944
147.15000000001115,0.08040195774379694,1.2703446662071491,0.06805230341471909,1.3439567972961202,0.1460089170831774
147.16000000001114,0.08165264430057836,1.2823830969905496,0.06913479699498212,1.346500055244061,0.14702628887580932
147.17000000001113,0.08291069101736122,1.2949481916288539,0.07021467316213949,1.3490268051469612,0.1480482949232454
147.18000000001112,0.0841754871739423,1.3080248093208702,0.07129185962763368,1.3515367223196506,0.14907465255737207
147.1900000000111,0.08544646382504341,1.321597804559825,0.07236629168641359,1.3540294785380083,0.15010508853727775
147.2000000000111,0.07737810174434118,1.3148976545150362,0.06973438219791211,1.3559877230201098,0.14977346089780957
147.2100000000111,0.07861804965804298,1.3293387940873942,0.07080390773587715,1.3584310145019785,0.1507786740461672
147.22000000001108,0.07986527387273624,1.3442415026273375,0.0718706930601725,1.3608566624813299,0.15178793066898658
147.23000000001107,0.08111918636089102,1.359590613091695,0.07293468920329796,1.363264334964153,0.1528009783547311
147.24000000001107,0.08237924073765941,1.3753711912290374,0.07399585324560275,1.365653696536951,0.1538175731804762
147.25000000001106,0.07431989037629715,1.3722079364811555,0.07128035675786419,1.36649025074385,0.15315032598989156
147.26000000001105,0.07554939723059989,1.3885633098184345,0.07233709923391024,1.3688291578562692,0.15414275344118064
147.27000000001104,0.07678627331545194,1.4053196463250184,0.07339106285219128,1.3711492896446942,0.15513875058178292
147.28000000001103,0.07802994617895338,1.4224627371368173,0.07444221740881812,1.373450307652915,0.1561380913977601
147.29000000001102,0.07927988528311879,1.4399787299965714,0.07549053759758435,1.375731870158028,0.1571405576082678
147.300000000011,0.07126967286854698,1.4148263839782935,0.07270018140914154,1.3755053568878162,0.15614364628002267
147.310000000011,0.07248982885117632,1.432776043976649,0.07374465898709615,1.3777358474665313,0.15712315264758614
147.320000000011,0.0737176230416756,1.4509795196959103,0.07478640209324298,1.3799465649351577,0.15810588140429047
147.33000000001098,0.07495251817854497,1.4693304162096623,0.0758254228591049,1.3821374069791235,0.15909167752380066
147.34000000001097,0.07619401981505522,1.4878090163865352,0.07686173725273587,1.3843082703031642,0.16008039347583314
147.35000000001097,0.06826827556338688,1.460698067051888,0.07400478165335118,1.3830788681340414,0.15876260687341892
147.36000000001096,0.06948120240787538,1.4791368489237857,0.07503812341771864,1.3852002804320507,0.15973002902114447
147.37000000001095,0.07070228153430673,1.4976689325746135,0.07606894271600798,1.387302003466144,0.1607006210200694
147.38000000001094,0.0719309725490455,1.516278115273464,0.07709726141645949,1.3893839345438201,0.16167424755346246
147.39000000001093,0.07316677798942253,1.5349492808880798,0.07812310413283455,1.3914459701510937,0.16265077976542788
147.40000000001092,0.06533715036752012,1.5059284304900926,0.07520675704645317,1.3892767909374502,0.16102637747827075
147.4100000000109,0.0665455896994766,1.5244779214884354,0.07623056074917377,1.3912916350613513,0.16198332259980733
147.4200000000109,0.0677627860924779,1.5430646541531208,0.07725207755100509,1.3932868794989672,0.16294344727710208
147.4300000000109,0.06898818456802341,1.561676220883359,0.07827133552672291,1.3952624218056964,0.16390663186345517
147.44000000001088,0.07022127411656436,1.5803010728403597,0.07928836470000113,1.3972181588738681,0.1648727623491315
147.45000000001087,0.06253113874025527,1.5254456958787603,0.07631988932494747,1.394170226396044,0.16295482518513169
147.46000000001087,0.06373797026558038,1.5438412205260863,0.0773357852075303,1.396081171275332,0.1639030575692334
147.47000000001086,0.06495421893776593,1.5622366984342133,0.07834964061766349,1.3979726136894006,0.16485452634089967
147.48000000001085,0.06617930528425318,1.5806223610290644,0.07936148727763367,1.3998444520335565,0.16580912432221534
147.49000000001084,0.06741269572893437,1.5989891347212057,0.08037135827446142,1.4016965841944657,0.16676674931435376
147.50000000001083,0.0598604978563577,1.561176714955574,0.0773575456694463,1.3978280350391863,0.16456711916934666
147.51000000001082,0.06106830283288924,1.579125049753786,0.07836711346894107,1.3996378905896778,0.1655085148459044
147.5200000000108,0.06228622819588243,1.5970470966599464,0.07937488933648353,1.4014283501290552,0.16645323836912373
147.5300000000108,0.06351366026094216,1.6149352267985337,0.08038090679458247,1.4031993134360838,0.16740119251593155
147.5400000000108,0.06475003412706481,1.632782360660288,0.08138520030049441,1.404950679928915,0.16835228451385595
147.55000000001078,0.05739939304424627,1.565983200183623,0.07833109531565341,1.400316754833648,0.16588323921696976
147.56000000001077,0.058610872297356204,1.5836748120173707,0.07933587127049871,1.4020284536255498,0.166819708216541
