method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor
B2,24.0,2,20.50000000000002,14,1.200000000000017,1.200000000000017,2.2000000000000313,1.2143293221198166,False,False,1.272154527935046,0.0891729628585811,22.0,1.9636283725862755,0.25000000000013856,1.961759360306,21.0,0.5869570280426992,1.9047619047619047,0.587516235209288,21.0,11.75032470418576,1.9047619047619047,0,False,2,-1.0,False,True,1.0309048956077946,False,True,False
B2,24.0,2,21.70000000000004,7,1.5,3.4999999999999325,1.200000000000017,1.6359638456519596,False,True,1.7177620379345575,0.1692626135644651,21.0,1.881240096930095,0.20000000000013785,1.881240096930095,20.0,0.5910090068154137,1.9,0.5910090068154137,20.0,11.820180136308274,1.9,0,False,2,-1.0,False,True,0.9901263668053133,True,False,False
B2,24.0,2,25.900000000000095,9,0.6,0.39999999999989555,0.7000000000001236,1.1074777392219008,True,False,1.162851626182996,0.1518091113474679,21.0,2.245835489119041,0.45000000000014495,2.1534645243792983,20.0,0.6765308329556241,1.9,0.6719524070273923,21.0,13.439048140547847,1.9047619047619047,2,False,2,0.0,True,False,1.1790636317874965,False,True,False
B2,24.0,2,38.70000000000028,20,1.5,1.6000000000000227,4.800000000000182,1.0075082936752418,False,True,1.0513130020959045,0.0279531442170268,24.0,1.932620255667759,0.2999999999996419,1.932620255667759,23.0,0.5279570084682312,1.9130434782608696,0.5279570084682312,23.0,10.559140169364625,1.9130434782608696,0,False,2,-1.0,False,True,1.0102333154626921,True,False,False
B2,24.0,2,40.3000000000003,25,1.5,4.300000000000068,1.6000000000000227,1.5100759614529313,False,True,1.57871577788261,0.1313620755781664,23.0,1.8567330238350424,0.34999999999952536,1.8518432861189449,22.0,0.5288852057518962,1.9090909090909092,0.5302817115779757,22.0,10.605634231559513,1.9090909090909092,0,False,2,-1.0,False,True,0.9725744410564507,False,False,True
B2,24.0,2,44.60000000000037,17,1.5,2.099999999999909,4.300000000000068,1.0524589257142603,False,True,1.1025760174149393,0.0341109599047477,22.0,1.9417657913178372,0.3499999999992127,1.9413020460029045,21.0,0.580836213916339,1.9047619047619047,0.5809749661901038,21.0,11.619499323802076,1.9047619047619047,0,False,2,-1.0,False,True,1.0194270404418646,True,False,False
B2,24.0,2,47.500000000000405,15,0.7999999999998977,0.7999999999998977,0.8000000000001251,1.1291810997232603,False,False,1.182951628281511,0.1415891932033138,22.0,2.149978804317629,0.2999999999990166,2.149978804317629,21.0,0.6432721540017172,1.9047619047619047,0.6432721540017172,21.0,12.865443080034344,1.9047619047619047,1,False,2,-1.0,False,False,1.1287388722667553,False,True,False
B2,24.0,2,49.30000000000043,18,0.6,0.20000000000000284,1.000000000000128,1.6007818646309746,True,False,1.677009572470545,0.1965168340379241,22.0,2.698140493278858,0.5499999999988745,1.9030943178618005,20.0,0.5978747128083111,1.9,0.8922587738987371,19.0,17.845175477974742,1.894736842105263,1,True,3,-3.0,True,False,1.424018593674953,False,True,False
B2,24.0,2,49.30000000000043,23,0.6,0.20000000000000284,1.000000000000128,1.6007818646309746,True,False,1.677009572470545,0.1965168340379241,22.0,2.698140493278858,0.5499999999988745,1.9030943178618005,20.0,0.5978747128083111,1.9,0.8922587738987371,19.0,17.845175477974742,1.894736842105263,1,True,3,-3.0,True,False,1.424018593674953,False,True,False
B2,24.0,2,49.50000000000043,19,1.5,2.5000000000000355,0.20000000000000284,1.4734044269680084,False,True,1.5435665425379137,0.1736617139937371,22.0,2.698140493278858,0.34999999999887166,1.9030943178618005,20.0,0.5978747128083111,1.9,0.8922587738987371,19.0,17.845175477974742,1.894736842105263,2,False,3,-3.0,True,False,1.424018593674953,False,True,False
B2,24.0,2,52.00000000000047,8,0.6,0.599999999999902,2.5000000000000355,1.4824485117375859,True,False,1.564806762389674,0.1705316705546429,19.0,1.7372988923195891,0.44999999999868834,1.735985346513314,18.0,0.6059732012606398,1.8888888888888888,0.6064317152445451,18.0,12.128634304890902,1.8888888888888888,1,False,2,-1.0,False,False,0.9197464724044884,False,False,True
B2,24.0,2,53.50000000000049,2,1.000000000000007,1.000000000000007,0.9000000000001194,1.4945681574240632,False,False,1.5775997217254,0.2156375868241558,19.0,1.876582205189955,0.34999999999858744,1.871064313556349,18.0,0.6531246557625172,1.8888888888888888,0.6550507632980107,18.0,13.101015265960214,1.8888888888888888,1,False,2,-1.0,False,False,0.9934846968652703,True,False,False
B2,24.0,2,54.5000000000005,12,0.9999999999999076,0.9999999999999076,1.000000000000007,1.6960673267382813,False,False,1.7958359930170038,0.2191744577871761,18.0,1.8004396677578796,0.39999999999852065,1.785027891258118,17.0,0.659744765838751,1.8823529411764706,0.665440945112918,17.0,13.30881890225836,1.8823529411764706,0,False,2,-1.0,False,True,0.9564835734963735,False,False,True
B2,24.0,2,56.000000000000526,5,1.2999999999999048,1.2999999999999048,0.5000000000001208,1.5759370753187854,False,False,1.6686392562198904,0.2568404060433539,18.0,1.7662383472181158,0.29999999999841265,1.7662383472181158,17.0,0.6528001666010601,1.8823529411764706,0.6528001666010601,17.0,13.056003332021202,1.8823529411764706,1,False,2,-1.0,False,False,0.938314121959624,False,False,True
B2,24.0,2,57.90000000000044,14,1.5,1.6000000000000227,0.4000000000000057,1.4787046192735542,False,True,1.5565311781826885,0.3051710445653928,20.0,2.0610065690982595,0.5499999999983771,2.0350597603383105,19.0,0.6729819781784254,1.894736842105263,0.6815624312083575,19.0,13.63124862416715,1.894736842105263,3,False,2,-1.0,False,False,1.0877534670240814,False,True,False
B2,24.0,2,59.50000000000046,9,0.6,0.5000000000000071,1.6000000000000227,1.6369180670097685,True,False,1.7278579596214223,0.2393371647228127,19.0,2.055013673554996,0.2499999999982805,2.055013673554996,18.0,0.717335095540772,1.8888888888888888,0.717335095540772,18.0,14.34670191081544,1.8888888888888888,1,False,2,-1.0,False,False,1.0879484154114685,False,True,False
B2,24.0,2,62.1000000000005,23,0.6,0.3999999999999986,0.6000000000000085,1.1620280497180508,True,False,1.2231874207558429,0.1659588980014424,20.0,2.0996555865243,0.49999999999808153,2.020913114236014,19.0,0.6683037677081192,1.894736842105263,0.6596262565693509,20.0,13.192525131387018,1.9,2,False,2,0.0,True,False,1.1050818876443684,False,True,False
B2,24.0,2,62.90000000000051,7,0.6,0.20000000000011653,0.4000000000000128,1.8881049555140117,True,False,1.987478900541065,0.3136191469025109,20.0,1.9662437864925832,0.04999999999805027,1.9457707522710823,19.0,0.6434546422004965,1.894736842105263,0.6177137034811677,20.0,12.354274069623354,1.9,3,False,3,0.0,True,False,1.0348651507855702,False,True,False
B2,24.0,2,63.10000000000063,4,0.8999999999998991,0.8999999999998991,0.20000000000011653,1.8010584486508858,False,False,1.8958509985798797,0.2811142695063617,20.0,1.9495120970987625,0.19999999999791385,1.9457707522710823,19.0,0.6434546422004965,1.894736842105263,0.6446918823505161,19.0,12.893837647010322,1.894736842105263,2,False,2,-1.0,False,False,1.0289091623576803,False,True,False
B2,24.0,2,66.1000000000004,18,0.6,0.10000000000000853,0.19999999999997442,1.3071713067703554,True,False,1.375969796600374,0.2136769174615211,20.0,1.886222323873036,0.299999999997965,1.886222323873036,19.0,0.6237623363912208,1.894736842105263,0.6237623363912208,19.0,12.475246727824416,1.894736842105263,4,False,4,-1.0,True,False,0.9955062264885468,True,False,False
B2,24.0,2,66.20000000000041,14,0.6,0.0999999999999801,0.10000000000000853,1.2822400177125195,True,False,1.349726334434231,0.2099593388887709,20.0,1.886222323873036,0.19999999999795648,1.886222323873036,19.0,0.6237623363912208,1.894736842105263,0.6237623363912208,19.0,12.475246727824416,1.894736842105263,4,False,4,-1.0,True,False,0.9955062264885468,True,False,False
B2,24.0,2,66.3000000000004,12,0.6,0.29999999999998295,0.0999999999999801,1.2590008595093547,True,False,1.325264062641426,0.2060758967781223,20.0,1.886222323873036,0.09999999999797637,1.886222323873036,19.0,0.6237623363912208,1.894736842105263,0.6237623363912208,19.0,12.475246727824416,1.894736842105263,4,False,5,-1.0,True,False,0.9955062264885468,True,False,False
B2,24.0,2,66.60000000000038,20,0.6000000000000796,0.6000000000000796,0.29999999999998295,1.5760487451174272,False,False,1.6745517916872663,0.2652664805966976,17.0,1.691992583543653,0.24999999999796785,1.6394618879088527,16.0,0.643815177861863,1.875,0.6253589965163711,17.0,12.507179930327421,1.8823529411764706,4,False,2,0.0,True,False,0.8988710600075656,False,False,True
B2,24.0,2,67.20000000000046,11,0.6,0.29999999999999716,0.6000000000000796,1.5178052335653502,True,False,1.6189922491363735,0.282733805391103,16.0,1.6955679349134911,0.5999999999978343,1.544105240668726,15.0,0.6467932907272491,1.8666666666666667,0.66584797099833,16.0,13.3169594199666,1.875,3,True,2,0.0,True,False,0.9043028986205286,False,False,True
B2,24.0,2,69.50000000000021,5,0.6000000000002927,0.6000000000002927,1.9999999999997584,1.2446738514265914,False,False,1.327652108188364,0.1767182380928751,16.0,1.5852088588384028,0.3999999999979593,1.5822338775439726,15.0,0.6627645767937382,1.8666666666666667,0.6640107340442913,15.0,13.280214680885827,1.8666666666666667,0,False,2,-1.0,False,True,0.8492190315205729,False,False,True
B2,24.0,2,70.50000000000048,23,0.6,0.4000000000000341,0.39999999999997726,1.5270484566929532,True,False,1.62885168713915,0.2931036594607158,16.0,1.6174330569920106,0.04999999999765237,1.467929067339259,15.0,0.6148846898591911,1.8666666666666667,0.6351644761899227,16.0,12.703289523798453,1.875,2,False,2,0.0,True,False,0.8626309637290723,False,False,True
B2,24.0,2,73.3,17,0.8000000000004093,0.8000000000004093,2.1999999999993776,1.1989231118256223,False,False,1.2738558063147236,0.1545320381472454,17.0,2.248973962487724,0.34999999999796216,2.248548958934109,16.0,0.8830031113280468,1.875,0.88317000983327,16.0,17.6634001966654,1.875,0,False,2,-1.0,False,True,1.199452779993453,False,True,False
B2,24.0,2,75.00000000000028,7,0.6,0.20000000000017337,0.3999999999999062,1.7396795189574896,True,False,1.8312415989026205,0.3557194772799541,20.0,2.2633706043377986,0.34999999999757847,2.146000803210211,19.0,0.7096695113645257,1.894736842105263,0.7110588462938718,20.0,14.221176925877437,1.9,5,False,2,0.0,True,False,1.1912476864935782,False,True,False
B2,24.0,2,76.9999999999999,21,0.6,0.5000000000003126,1.799999999999443,1.5338455112534666,True,False,1.61457422237207,0.220735851178341,20.0,1.9067936752152024,0.5999999999978343,1.7616760477590472,19.0,0.5825756346994657,1.894736842105263,0.5990369001967562,20.0,11.980738003935123,1.9,1,True,2,0.0,True,False,1.003575618534317,True,False,False
B2,24.0,2,82.1,4,0.9000000000002899,0.9000000000002899,0.7999999999999972,1.0507425008424747,False,False,1.1007778580254497,0.1378937778148102,22.0,1.992451654240729,0.2999999999974676,1.992451654240729,21.0,0.5961401409138576,1.9047619047619047,0.5961401409138576,21.0,11.922802818277152,1.9047619047619047,1,False,2,-1.0,False,False,1.0460371184763828,False,True,False
B2,24.0,2,88.39999999999971,11,1.5,1.700000000000287,3.3999999999998067,1.0174385929515573,False,True,1.0636858017220825,0.0418375786546116,23.0,1.8526963750241336,0.3999999999973909,1.8502998165596616,22.0,0.5284443918765795,1.9090909090909092,0.5291288473734781,22.0,10.582576947469562,1.9090909090909092,0,False,2,-1.0,False,True,0.9704600059650224,False,False,True
B2,24.0,2,93.99999999999966,7,1.5,2.4000000000000625,3.8999999999996646,1.009060205020831,False,True,1.0549265779763233,0.0328458890035021,23.0,1.9498735928766415,0.24999999999714362,1.9498735928766415,22.0,0.5568825958918175,1.9090909090909092,0.5568825958918175,22.0,11.137651917836351,1.9090909090909092,0,False,2,-1.0,False,True,1.0213623581734788,False,True,False
B2,24.0,2,103.1999999999983,19,1.0000000000009663,1.0000000000009663,1.1999999999986386,1.0122497511586739,False,False,1.0562606099047032,0.1134812801243341,24.0,2.005084658825066,0.299999999997965,2.005084658825066,23.0,0.5477529768687326,1.9130434782608696,0.5477529768687326,23.0,10.955059537374652,1.9130434782608696,0,False,2,-1.0,False,True,1.048112435294921,False,True,False
B2,24.0,2,104.19999999999926,11,1.5,3.599999999998772,1.0000000000009663,1.7847867405748605,False,True,1.8659134106009905,0.2057534803104574,23.0,1.8469919058358168,0.049999999996956035,1.816048328457532,22.0,0.5186621897496551,1.9090909090909092,0.5045648871837924,23.0,10.091297743675849,1.9130434782608696,0,False,2,0.0,True,True,0.9654730416869043,False,False,True
B2,24.0,2,107.79999999999804,15,0.6,0.19999999999998863,3.599999999998772,1.0148464666172474,True,False,1.0631724888371163,0.0329609943402396,22.0,1.9141874715473612,0.3999999999979593,1.912462943809168,21.0,0.5722075747174848,1.9047619047619047,0.5727235522101726,21.0,11.454471044203451,1.9047619047619047,1,False,3,-1.0,True,False,1.0049484225623646,True,False,False
B2,24.0,2,107.99999999999802,25,1.0000000000005116,1.0000000000005116,0.19999999999998863,1.0089273708619944,False,False,1.056971531379232,0.0308258642626079,22.0,1.9141874715473612,0.1999999999979707,1.912462943809168,21.0,0.5722075747174848,1.9047619047619047,0.5727235522101726,21.0,11.454471044203451,1.9047619047619047,1,False,3,-1.0,True,False,1.0049484225623646,True,False,False
B2,24.0,2,108.99999999999854,21,0.6,0.39999999999942304,1.0000000000005116,1.603292645099597,True,False,1.6876764685258916,0.2311388566712238,20.0,1.7423311714130505,0.3999999999973767,1.740852763862562,19.0,0.5756895004139064,1.894736842105263,0.5761784008664987,19.0,11.523568017329975,1.894736842105263,1,False,2,-1.0,False,False,0.9195636738013323,False,False,True
B2,24.0,2,109.39999999999796,13,1.5,1.8000000000003382,0.39999999999942304,1.6506295308123637,False,True,1.7423311714130505,0.2492938044622251,19.0,1.7420333816871003,0.049999999997965006,1.645190415101807,18.0,0.5742797913155755,1.8888888888888888,0.576079923601724,19.0,11.52159847203448,1.894736842105263,1,False,2,0.0,True,False,0.9194065070015253,False,False,True
B2,24.0,2,112.69999999999789,24,1.5,2.799999999999841,0.49999999999862155,1.1655025740714067,False,True,1.226844814812007,0.2098733775603515,20.0,2.107782788384722,0.2999999999978371,2.107782788384722,19.0,0.697031044563416,1.894736842105263,0.697031044563416,19.0,13.94062089126832,1.894736842105263,1,False,2,-1.0,False,False,1.1124409160919368,False,True,False
B2,24.0,2,115.49999999999773,16,0.6,0.3000000000003098,2.799999999999841,1.1691002659708696,True,False,1.234050280747029,0.1075639478377104,19.0,1.90921465321752,0.2999999999978371,1.90921465321752,18.0,0.6664416365193495,1.8888888888888888,0.6664416365193495,18.0,13.32883273038699,1.8888888888888888,2,False,3,-1.0,True,False,1.0107606987622164,True,False,False
B2,24.0,2,117.09999999999846,4,0.6,0.2999999999994998,0.09999999999992326,1.2661059364668692,True,False,1.3294112332902128,0.2170028179576495,21.0,2.0362886251059766,0.3999999999970214,1.9753180605076053,20.0,0.6205644707393931,1.9,0.6092561319258474,21.0,12.185122638516948,1.9047619047619047,2,False,2,0.0,True,False,1.0690515281806379,False,True,False
B2,24.0,2,122.89999999999765,12,0.6,0.39999999999994884,2.1999999999997613,1.1569896566989277,True,False,1.2120844022560195,0.1067493506314488,22.0,1.87446469158973,0.3499999999974932,1.8737093444269224,21.0,0.5606125248965874,1.9047619047619047,0.5608385242392147,21.0,11.216770484784293,1.9047619047619047,1,False,2,-1.0,False,False,0.9840939630846083,True,False,False
B2,24.0,2,123.2999999999976,25,0.6,0.20000000000013074,0.39999999999994884,1.7809701900055903,True,False,1.8700186995058696,0.2148048574794232,21.0,1.869963220707672,0.04999999999752447,,,,,0.5594916873007936,21.0,11.189833746015871,1.9047619047619047,2,False,1,0.0,True,False,0.9817306908715279,True,False,False
B2,24.0,2,124.49999999999709,6,0.6000000000013728,0.6000000000013728,0.9999999999993605,1.5660450211443275,False,False,1.644347272201544,0.2359611204672809,21.0,1.891168930747664,0.3999999999979593,1.8734352776217664,20.0,0.5885570505152495,1.9,0.5941282419534124,20.0,11.882564839068248,1.9,1,False,2,-1.0,False,False,0.9953520688145601,True,False,False
B2,24.0,2,129.1999999999974,24,0.8999999999998352,0.8999999999998352,4.099999999998943,1.0528260600524313,False,False,1.1054673630550529,0.0535476510445738,21.0,1.6940083464908606,0.34999999999780584,1.692094716378941,20.0,0.5315872330154185,1.9,0.532188417645548,20.0,10.64376835291096,1.9,0,False,2,-1.0,False,True,0.8915833402583477,False,False,True
B2,24.0,2,130.09999999999724,14,0.6,0.5000000000009095,0.8999999999998352,1.55816081055463,True,False,1.6401692742680318,0.1518059162197036,20.0,1.8651098145691103,0.3499999999981753,1.8642952646467423,19.0,0.6165111902669942,1.894736842105263,0.6167805570093199,19.0,12.335611140186398,1.894736842105263,2,False,2,-1.0,False,False,0.9843635132448083,True,False,False
B2,24.0,2,130.59999999999815,4,0.6,0.2999999999994998,0.5000000000009095,1.7642005631217548,True,False,1.862211705517408,0.2342934768111326,19.0,1.8561901788602928,0.049999999997311306,1.7388202997447992,18.0,0.6069627866212293,1.8888888888888888,0.6138308873234757,19.0,12.276617746469514,1.894736842105263,2,False,2,0.0,True,False,0.9796559277318213,False,False,True
B2,24.0,2,131.69999999999715,15,0.7999999999999545,0.7999999999999545,0.3999999999995225,1.663097560594586,False,False,1.7506290111521958,0.2476480875589203,20.0,2.1213352478897094,0.24999999999860734,2.1213352478897094,19.0,0.7015127611127783,1.894736842105263,0.7015127611127783,19.0,14.030255222255565,1.894736842105263,2,False,2,-1.0,False,False,1.1195936030529023,False,True,False
B2,24.0,2,132.99999999999662,2,1.5,2.0000000000011653,0.49999999999951683,1.743038500862561,False,True,1.8347773693290117,0.2813609037861516,20.0,1.808079899358524,0.04999999999938609,1.6515766817753317,19.0,0.5461664389795358,1.894736842105263,0.568025052892811,20.0,11.36050105785622,1.9,1,False,2,0.0,True,False,0.9516209996623811,False,False,True
